id,Csplus_location,day,block,block_type,trial,rating,trial_type
04WW,head,2,1,acquisition,5,-10,CSminus_USlow
04WW,head,2,1,acquisition,6,20,CSplus_UShigh
04WW,head,2,1,acquisition,7,-30,CSminus_USlow
04WW,head,2,1,acquisition,8,-30,CSminus_USlow
04WW,head,2,1,acquisition,9,25,CSplus_UShigh
04WW,head,2,1,acquisition,10,-30,CSminus_USlow
04WW,head,2,1,acquisition,11,25,CSplus_UShigh
04WW,head,2,1,acquisition,12,30,CSplus_UShigh
04WW,head,2,1,acquisition,13,-30,CSminus_USlow
04WW,head,2,1,acquisition,14,35,CSplus_UShigh
04WW,head,2,1,acquisition,15,5,CSminus_USlow
04WW,head,2,1,acquisition,16,25,CSplus_UShigh
04WW,head,2,1,acquisition,17,10,CSminus_USlow
04WW,head,2,1,acquisition,18,25,CSplus_UShigh
04WW,head,2,1,acquisition,19,25,CSplus_UShigh
04WW,head,2,1,acquisition,20,-10,CSminus_USlow
04WW,head,2,1,acquisition,21,15,CSplus_UShigh
04WW,head,2,1,acquisition,22,30,CSplus_UShigh
04WW,head,2,1,acquisition,23,-20,CSminus_USlow
04WW,head,2,1,acquisition,24,-20,CSminus_USlow
04WW,head,2,2,test,25,-40,CSplus_only
04WW,head,2,2,test,26,30,CSplus_UShigh
04WW,head,2,2,test,27,-5,CSminus_USlow
04WW,head,2,2,test,28,30,CSplus_UShigh
04WW,head,2,2,test,29,-30,CSminus_only
04WW,head,2,2,test,30,-25,CSminus_USlow
04WW,head,2,2,test,31,-10,CSminus_USlow
04WW,head,2,2,test,32,5,UStest_only
04WW,head,2,2,test,33,35,CSminus_UStest
04WW,head,2,2,test,34,40,CSplus_UShigh
04WW,head,2,2,test,35,-10,CSminus_only
04WW,head,2,2,test,36,5,CSminus_UStest
04WW,head,2,2,test,37,25,CSplus_UStest
04WW,head,2,2,test,38,-25,CSminus_USlow
04WW,head,2,2,test,39,-30,CSplus_only
04WW,head,2,2,test,40,5,CSplus_UStest
04WW,head,2,2,test,41,35,CSplus_UShigh
04WW,head,2,2,test,42,38,CSplus_UShigh
04WW,head,2,2,test,43,-5,CSminus_UStest
04WW,head,2,2,test,44,-10,CSminus_USlow
04WW,head,2,2,test,45,-20,CSminus_USlow
04WW,head,2,2,test,46,5,CSplus_UStest
04WW,head,2,2,test,47,5,CSminus_UStest
04WW,head,2,2,test,48,25,CSplus_UShigh
04WW,head,2,2,test,49,30,CSplus_UShigh
04WW,head,2,2,test,50,15,UStest_only
04WW,head,2,2,test,51,2,CSplus_UStest
04WW,head,2,2,test,52,-15,CSminus_USlow
04WW,head,2,2,test,53,20,UStest_only
04WW,head,2,2,test,54,-25,CSminus_only
04WW,head,2,2,test,55,-35,CSplus_only
04WW,head,2,2,test,56,35,CSplus_UShigh
04WW,head,2,2,test,57,5,CSminus_USlow
04WW,head,2,2,test,58,35,CSplus_UShigh
04WW,head,2,2,test,59,-10,CSminus_USlow
04WW,head,2,2,test,60,15,CSplus_UStest
04WW,head,2,2,test,61,20,UStest_only
04WW,head,2,2,test,62,5,CSminus_UStest
04WW,head,2,2,test,63,35,CSplus_UShigh
04WW,head,2,2,test,64,15,CSminus_USlow
04WW,head,2,3,test,65,15,CSplus_UStest
04WW,head,2,3,test,66,10,CSminus_USlow
04WW,head,2,3,test,67,2,CSplus_UStest
04WW,head,2,3,test,68,20,UStest_only
04WW,head,2,3,test,69,20,CSplus_UStest
04WW,head,2,3,test,70,10,CSminus_UStest
04WW,head,2,3,test,71,38,CSplus_UShigh
04WW,head,2,3,test,72,-35,CSplus_only
04WW,head,2,3,test,73,30,UStest_only
04WW,head,2,3,test,74,15,CSplus_UStest
04WW,head,2,3,test,75,35,CSplus_UShigh
04WW,head,2,3,test,76,-20,CSminus_USlow
04WW,head,2,3,test,77,30,CSplus_UShigh
04WW,head,2,3,test,78,15,CSminus_UStest
04WW,head,2,3,test,79,-35,CSminus_USlow
04WW,head,2,3,test,80,-35,CSminus_UStest
04WW,head,2,3,test,81,-50,UStest_only
04WW,head,2,3,test,82,-35,CSminus_USlow
04WW,head,2,3,test,83,-38,CSminus_USlow
04WW,head,2,3,test,84,-38,CSminus_only
04WW,head,2,3,test,85,15,CSplus_UShigh
04WW,head,2,3,test,86,-30,CSminus_only
04WW,head,2,3,test,87,35,CSplus_UShigh
04WW,head,2,3,test,88,30,CSplus_UShigh
04WW,head,2,3,test,89,-35,CSplus_only
04WW,head,2,3,test,90,5,CSminus_UStest
04WW,head,2,3,test,91,-35,CSminus_USlow
04WW,head,2,3,test,92,20,CSplus_UShigh
04WW,head,2,3,test,93,-20,CSminus_USlow
04WW,head,2,3,test,94,5,CSminus_USlow
04WW,head,2,3,test,95,20,CSplus_UShigh
04WW,head,2,3,test,96,2,CSplus_UStest
04WW,head,2,3,test,97,27,CSplus_UShigh
04WW,head,2,3,test,98,-25,CSplus_only
04WW,head,2,3,test,99,-5,UStest_only
04WW,head,2,3,test,100,-35,CSminus_only
04WW,head,2,3,test,101,-35,CSminus_USlow
04WW,head,2,3,test,102,10,CSminus_UStest
04WW,head,2,3,test,103,25,CSplus_UShigh
04WW,head,2,3,test,104,-30,CSminus_USlow
04WW,head,2,4,test,105,-35,CSminus_only
04WW,head,2,4,test,106,10,UStest_only
04WW,head,2,4,test,107,30,CSplus_UShigh
04WW,head,2,4,test,108,-20,CSplus_only
04WW,head,2,4,test,109,30,CSplus_UShigh
04WW,head,2,4,test,110,35,CSplus_UShigh
04WW,head,2,4,test,111,-35,CSminus_only
04WW,head,2,4,test,112,-30,CSminus_USlow
04WW,head,2,4,test,113,-20,CSplus_only
04WW,head,2,4,test,114,5,UStest_only
04WW,head,2,4,test,115,25,CSplus_UShigh
04WW,head,2,4,test,116,-17,CSminus_USlow
04WW,head,2,4,test,117,20,CSminus_UStest
04WW,head,2,4,test,118,5,CSminus_USlow
04WW,head,2,4,test,119,15,UStest_only
04WW,head,2,4,test,120,38,CSplus_UShigh
04WW,head,2,4,test,121,17,CSplus_UStest
04WW,head,2,4,test,122,-30,CSminus_only
04WW,head,2,4,test,123,10,CSminus_UStest
04WW,head,2,4,test,124,-20,CSminus_USlow
04WW,head,2,4,test,125,-5,CSminus_USlow
04WW,head,2,4,test,126,15,UStest_only
04WW,head,2,4,test,127,5,CSplus_UStest
04WW,head,2,4,test,128,20,CSminus_UStest
04WW,head,2,4,test,129,40,CSplus_UShigh
04WW,head,2,4,test,130,-10,CSminus_USlow
04WW,head,2,4,test,131,25,CSplus_UShigh
04WW,head,2,4,test,132,35,CSplus_UShigh
04WW,head,2,4,test,133,15,CSminus_UStest
04WW,head,2,4,test,134,-10,CSplus_UStest
04WW,head,2,4,test,135,-25,CSminus_USlow
04WW,head,2,4,test,136,-30,CSminus_USlow
04WW,head,2,4,test,137,35,CSplus_UShigh
04WW,head,2,4,test,138,10,CSminus_USlow
04WW,head,2,4,test,139,35,CSplus_UShigh
04WW,head,2,4,test,140,20,CSminus_UStest
04WW,head,2,4,test,141,38,CSplus_UStest
04WW,head,2,4,test,142,-30,CSminus_USlow
04WW,head,2,4,test,143,-35,CSplus_only
04WW,head,2,4,test,144,-2,CSplus_UStest
05JG,head,1,1,baseline,1,-40,CSplus_only
05JG,head,1,1,baseline,2,-30,CSplus_only
05JG,head,1,1,baseline,3,-40,CSminus_only
05JG,head,1,1,baseline,4,-40,CSplus_only
05JG,head,1,1,baseline,5,-30,CSplus_only
05JG,head,1,1,baseline,6,-45,CSminus_only
05JG,head,1,1,baseline,7,-40,CSminus_only
05JG,head,1,1,baseline,8,-40,CSminus_only
05JG,head,1,1,baseline,9,-40,CSplus_only
05JG,head,1,1,baseline,10,-45,CSminus_only
05JG,head,1,2,acquisition,11,-15,CSminus_USlow
05JG,head,1,2,acquisition,12,2,CSplus_UShigh
05JG,head,1,2,acquisition,13,5,CSplus_UShigh
05JG,head,1,2,acquisition,14,-40,CSminus_USlow
05JG,head,1,2,acquisition,15,-20,CSminus_USlow
05JG,head,1,2,acquisition,16,5,CSplus_UShigh
05JG,head,1,2,acquisition,17,-30,CSminus_USlow
05JG,head,1,2,acquisition,18,1,CSminus_USlow
05JG,head,1,2,acquisition,19,5,CSminus_USlow
05JG,head,1,2,acquisition,20,10,CSplus_UShigh
05JG,head,1,2,acquisition,21,5,CSplus_UShigh
05JG,head,1,2,acquisition,22,5,CSplus_UShigh
05JG,head,1,2,acquisition,23,-40,CSminus_USlow
05JG,head,1,2,acquisition,24,10,CSplus_UShigh
05JG,head,1,2,acquisition,25,10,CSplus_UShigh
05JG,head,1,2,acquisition,26,-5,CSminus_USlow
05JG,head,1,2,acquisition,27,5,CSplus_UShigh
05JG,head,1,2,acquisition,28,5,CSplus_UShigh
05JG,head,1,2,acquisition,29,-2,CSminus_USlow
05JG,head,1,2,acquisition,30,5,CSplus_UShigh
05JG,head,1,2,acquisition,31,3,CSminus_USlow
05JG,head,1,2,acquisition,32,1,CSminus_USlow
05JG,head,1,2,acquisition,33,2,CSplus_UShigh
05JG,head,1,2,acquisition,34,-5,CSminus_USlow
05JG,head,1,3,test,35,-40,CSminus_only
05JG,head,1,3,test,36,5,UStest_only
05JG,head,1,3,test,37,3,CSplus_UShigh
05JG,head,1,3,test,38,-30,CSplus_only
05JG,head,1,3,test,39,2,CSplus_UShigh
05JG,head,1,3,test,40,5,CSplus_UShigh
05JG,head,1,3,test,41,-40,CSminus_only
05JG,head,1,3,test,42,-45,CSminus_USlow
05JG,head,1,3,test,43,-40,CSplus_only
05JG,head,1,3,test,44,5,UStest_only
05JG,head,1,3,test,45,2,CSplus_UShigh
05JG,head,1,3,test,46,-5,CSminus_USlow
05JG,head,1,3,test,47,2,CSminus_UStest
05JG,head,1,3,test,48,-20,CSminus_USlow
05JG,head,1,3,test,49,3,UStest_only
05JG,head,1,3,test,50,5,CSplus_UShigh
05JG,head,1,3,test,51,5,CSplus_UStest
05JG,head,1,3,test,52,-45,CSminus_only
05JG,head,1,3,test,53,1,CSminus_UStest
05JG,head,1,3,test,54,-2,CSminus_USlow
05JG,head,1,3,test,55,2,CSminus_USlow
05JG,head,1,3,test,56,5,UStest_only
05JG,head,1,3,test,57,3,CSplus_UStest
05JG,head,1,3,test,58,1,CSminus_UStest
05JG,head,1,3,test,59,5,CSplus_UShigh
05JG,head,1,3,test,60,-5,CSminus_USlow
05JG,head,1,3,test,61,5,CSplus_UShigh
05JG,head,1,3,test,62,5,CSplus_UShigh
05JG,head,1,3,test,63,-5,CSminus_UStest
05JG,head,1,3,test,64,5,CSplus_UStest
05JG,head,1,3,test,65,-5,CSminus_USlow
05JG,head,1,3,test,66,-30,CSminus_USlow
05JG,head,1,3,test,67,8,CSplus_UShigh
05JG,head,1,3,test,68,-40,CSminus_USlow
05JG,head,1,3,test,69,3,CSplus_UShigh
05JG,head,1,3,test,70,2,CSminus_UStest
05JG,head,1,3,test,71,5,CSplus_UStest
05JG,head,1,3,test,72,-40,CSminus_USlow
05JG,head,1,3,test,73,-40,CSplus_only
05JG,head,1,3,test,74,5,CSplus_UStest
05JG,head,1,4,test,75,-30,CSplus_only
05JG,head,1,4,test,76,5,CSplus_UShigh
05JG,head,1,4,test,77,-40,CSminus_USlow
05JG,head,1,4,test,78,5,CSplus_UShigh
05JG,head,1,4,test,79,-45,CSminus_only
05JG,head,1,4,test,80,-30,CSminus_USlow
05JG,head,1,4,test,81,-30,CSminus_USlow
05JG,head,1,4,test,82,5,UStest_only
05JG,head,1,4,test,83,2,CSminus_UStest
05JG,head,1,4,test,84,5,CSplus_UShigh
05JG,head,1,4,test,85,-45,CSminus_only
05JG,head,1,4,test,86,5,CSminus_UStest
05JG,head,1,4,test,87,2,CSplus_UStest
05JG,head,1,4,test,88,-5,CSminus_USlow
05JG,head,1,4,test,89,-30,CSplus_only
05JG,head,1,4,test,90,3,CSplus_UStest
05JG,head,1,4,test,91,5,CSplus_UShigh
05JG,head,1,4,test,92,4,CSplus_UShigh
05JG,head,1,4,test,93,-45,CSminus_UStest
05JG,head,1,4,test,94,-2,CSminus_USlow
05JG,head,1,4,test,95,-5,CSminus_USlow
05JG,head,1,4,test,96,-10,CSplus_UStest
05JG,head,1,4,test,97,-5,CSminus_UStest
05JG,head,1,4,test,98,2,CSplus_UShigh
05JG,head,1,4,test,99,5,CSplus_UShigh
05JG,head,1,4,test,100,2,UStest_only
05JG,head,1,4,test,101,2,CSplus_UStest
05JG,head,1,4,test,102,-5,CSminus_USlow
05JG,head,1,4,test,103,3,UStest_only
05JG,head,1,4,test,104,-40,CSminus_only
05JG,head,1,4,test,105,-40,CSplus_only
05JG,head,1,4,test,106,5,CSplus_UShigh
05JG,head,1,4,test,107,-5,CSminus_USlow
05JG,head,1,4,test,108,5,CSplus_UShigh
05JG,head,1,4,test,109,2,CSminus_USlow
05JG,head,1,4,test,110,2,CSplus_UStest
05JG,head,1,4,test,111,5,UStest_only
05JG,head,1,4,test,112,-5,CSminus_UStest
05JG,head,1,4,test,113,5,CSplus_UShigh
05JG,head,1,4,test,114,-20,CSminus_USlow
05JG,head,1,5,test,115,5,CSplus_UStest
05JG,head,1,5,test,116,-2,CSminus_USlow
05JG,head,1,5,test,117,1,CSplus_UStest
05JG,head,1,5,test,118,5,UStest_only
05JG,head,1,5,test,119,4,CSplus_UStest
05JG,head,1,5,test,120,1,CSminus_UStest
05JG,head,1,5,test,121,5,CSplus_UShigh
05JG,head,1,5,test,122,-30,CSplus_only
05JG,head,1,5,test,123,3,UStest_only
05JG,head,1,5,test,124,2,CSplus_UStest
05JG,head,1,5,test,125,2,CSplus_UShigh
05JG,head,1,5,test,126,-40,CSminus_USlow
05JG,head,1,5,test,127,5,CSplus_UShigh
05JG,head,1,5,test,128,1,CSminus_UStest
05JG,head,1,5,test,129,-5,CSminus_USlow
05JG,head,1,5,test,130,2,CSminus_UStest
05JG,head,1,5,test,131,5,UStest_only
05JG,head,1,5,test,132,-10,CSminus_USlow
05JG,head,1,5,test,133,-5,CSminus_USlow
05JG,head,1,5,test,134,-30,CSminus_only
05JG,head,1,5,test,135,5,CSplus_UShigh
05JG,head,1,5,test,136,-30,CSminus_only
05JG,head,1,5,test,137,5,CSplus_UShigh
05JG,head,1,5,test,138,5,CSplus_UShigh
05JG,head,1,5,test,139,-40,CSplus_only
05JG,head,1,5,test,140,-10,CSminus_UStest
05JG,head,1,5,test,141,-30,CSminus_USlow
05JG,head,1,5,test,142,5,CSplus_UShigh
05JG,head,1,5,test,143,-10,CSminus_USlow
05JG,head,1,5,test,144,-5,CSminus_USlow
05JG,head,1,5,test,145,1,CSplus_UShigh
05JG,head,1,5,test,146,-40,CSplus_UStest
05JG,head,1,5,test,147,5,CSplus_UShigh
05JG,head,1,5,test,148,-45,CSplus_only
05JG,head,1,5,test,149,1,UStest_only
05JG,head,1,5,test,150,-30,CSminus_only
05JG,head,1,5,test,151,-5,CSminus_USlow
05JG,head,1,5,test,152,1,CSminus_UStest
05JG,head,1,5,test,153,5,CSplus_UShigh
05JG,head,1,5,test,154,-40,CSminus_USlow
05JG,head,2,1,acquisition,1,-30,CSminus_USlow
05JG,head,2,1,acquisition,2,5,CSplus_UShigh
05JG,head,2,1,acquisition,3,-30,CSminus_USlow
05JG,head,2,1,acquisition,4,8,CSplus_UShigh
05JG,head,2,1,acquisition,5,-5,CSminus_USlow
05JG,head,2,1,acquisition,6,5,CSplus_UShigh
05JG,head,2,1,acquisition,7,-20,CSminus_USlow
05JG,head,2,1,acquisition,8,-2,CSminus_USlow
05JG,head,2,1,acquisition,9,5,CSplus_UShigh
05JG,head,2,1,acquisition,10,-30,CSminus_USlow
05JG,head,2,1,acquisition,11,10,CSplus_UShigh
05JG,head,2,1,acquisition,12,5,CSplus_UShigh
05JG,head,2,1,acquisition,13,-10,CSminus_USlow
05JG,head,2,1,acquisition,14,5,CSplus_UShigh
05JG,head,2,1,acquisition,15,-4,CSminus_USlow
05JG,head,2,1,acquisition,16,5,CSplus_UShigh
05JG,head,2,1,acquisition,17,-30,CSminus_USlow
05JG,head,2,1,acquisition,18,10,CSplus_UShigh
05JG,head,2,1,acquisition,19,10,CSplus_UShigh
05JG,head,2,1,acquisition,20,-5,CSminus_USlow
05JG,head,2,1,acquisition,21,1,CSplus_UShigh
05JG,head,2,1,acquisition,22,5,CSplus_UShigh
05JG,head,2,1,acquisition,23,-2,CSminus_USlow
05JG,head,2,1,acquisition,24,-10,CSminus_USlow
05JG,head,2,2,test,25,-30,CSminus_only
05JG,head,2,2,test,26,-49,UStest_only
05JG,head,2,2,test,27,5,CSplus_UShigh
05JG,head,2,2,test,28,-30,CSplus_only
05JG,head,2,2,test,29,10,CSplus_UShigh
05JG,head,2,2,test,30,10,CSplus_UShigh
05JG,head,2,2,test,31,-30,CSminus_only
05JG,head,2,2,test,32,-30,CSminus_USlow
05JG,head,2,2,test,33,-20,CSplus_only
05JG,head,2,2,test,34,5,UStest_only
05JG,head,2,2,test,35,5,CSplus_UShigh
05JG,head,2,2,test,36,-20,CSminus_USlow
05JG,head,2,2,test,37,2,CSminus_UStest
05JG,head,2,2,test,38,1,CSminus_USlow
05JG,head,2,2,test,39,3,UStest_only
05JG,head,2,2,test,40,5,CSplus_UShigh
05JG,head,2,2,test,41,-30,CSplus_UStest
05JG,head,2,2,test,42,-40,CSminus_only
05JG,head,2,2,test,43,-10,CSminus_UStest
05JG,head,2,2,test,44,-10,CSminus_USlow
05JG,head,2,2,test,45,1,CSminus_USlow
05JG,head,2,2,test,46,1,UStest_only
05JG,head,2,2,test,47,3,CSplus_UStest
05JG,head,2,2,test,48,1,CSminus_UStest
05JG,head,2,2,test,49,5,CSplus_UShigh
05JG,head,2,2,test,50,-10,CSminus_USlow
05JG,head,2,2,test,51,5,CSplus_UShigh
05JG,head,2,2,test,52,5,CSplus_UShigh
05JG,head,2,2,test,53,-20,CSminus_UStest
05JG,head,2,2,test,54,5,CSplus_UStest
05JG,head,2,2,test,55,-10,CSminus_USlow
05JG,head,2,2,test,56,-10,CSminus_USlow
05JG,head,2,2,test,57,10,CSplus_UShigh
05JG,head,2,2,test,58,-10,CSminus_USlow
05JG,head,2,2,test,59,8,CSplus_UShigh
05JG,head,2,2,test,60,1,CSminus_UStest
05JG,head,2,2,test,61,2,CSplus_UStest
05JG,head,2,2,test,62,-5,CSminus_USlow
05JG,head,2,2,test,63,-30,CSplus_only
05JG,head,2,2,test,64,2,CSplus_UStest
05JG,head,2,3,test,65,-30,CSplus_only
05JG,head,2,3,test,66,8,CSplus_UShigh
05JG,head,2,3,test,67,-5,CSminus_USlow
05JG,head,2,3,test,68,5,CSplus_UShigh
05JG,head,2,3,test,69,-40,CSminus_only
05JG,head,2,3,test,70,-2,CSminus_USlow
05JG,head,2,3,test,71,1,CSminus_USlow
05JG,head,2,3,test,72,2,UStest_only
05JG,head,2,3,test,73,-20,CSminus_UStest
05JG,head,2,3,test,74,5,CSplus_UShigh
05JG,head,2,3,test,75,-35,CSminus_only
05JG,head,2,3,test,76,-20,CSminus_UStest
05JG,head,2,3,test,77,2,CSplus_UStest
05JG,head,2,3,test,78,-20,CSminus_USlow
05JG,head,2,3,test,79,-30,CSplus_only
05JG,head,2,3,test,80,1,CSplus_UStest
05JG,head,2,3,test,81,5,CSplus_UShigh
05JG,head,2,3,test,82,8,CSplus_UShigh
05JG,head,2,3,test,83,-10,CSminus_UStest
05JG,head,2,3,test,84,-10,CSminus_USlow
05JG,head,2,3,test,85,-5,CSminus_USlow
05JG,head,2,3,test,86,2,CSplus_UStest
05JG,head,2,3,test,87,-2,CSminus_UStest
05JG,head,2,3,test,88,5,CSplus_UShigh
05JG,head,2,3,test,89,5,CSplus_UShigh
05JG,head,2,3,test,90,4,UStest_only
05JG,head,2,3,test,91,2,CSplus_UStest
05JG,head,2,3,test,92,-35,CSminus_USlow
05JG,head,2,3,test,93,-50,UStest_only
05JG,head,2,3,test,94,-30,CSminus_only
05JG,head,2,3,test,95,-30,CSplus_only
05JG,head,2,3,test,96,5,CSplus_UShigh
05JG,head,2,3,test,97,-20,CSminus_USlow
05JG,head,2,3,test,98,2,CSplus_UShigh
05JG,head,2,3,test,99,-30,CSminus_USlow
05JG,head,2,3,test,100,-30,CSplus_UStest
05JG,head,2,3,test,101,-49,UStest_only
05JG,head,2,3,test,102,-30,CSminus_UStest
05JG,head,2,3,test,103,5,CSplus_UShigh
05JG,head,2,3,test,104,1,CSminus_USlow
05JG,head,2,4,test,105,4,CSplus_UStest
05JG,head,2,4,test,106,-30,CSminus_USlow
05JG,head,2,4,test,107,-20,CSplus_UStest
05JG,head,2,4,test,108,2,UStest_only
05JG,head,2,4,test,109,-20,CSplus_UStest
05JG,head,2,4,test,110,-3,CSminus_UStest
05JG,head,2,4,test,111,8,CSplus_UShigh
05JG,head,2,4,test,112,-35,CSplus_only
05JG,head,2,4,test,113,-49,UStest_only
05JG,head,2,4,test,114,2,CSplus_UStest
05JG,head,2,4,test,115,5,CSplus_UShigh
05JG,head,2,4,test,116,-40,CSminus_USlow
05JG,head,2,4,test,117,5,CSplus_UShigh
05JG,head,2,4,test,118,2,CSminus_UStest
05JG,head,2,4,test,119,-10,CSminus_USlow
05JG,head,2,4,test,120,2,CSminus_UStest
05JG,head,2,4,test,121,5,UStest_only
05JG,head,2,4,test,122,-20,CSminus_USlow
05JG,head,2,4,test,123,-10,CSminus_USlow
05JG,head,2,4,test,124,-30,CSminus_only
05JG,head,2,4,test,125,10,CSplus_UShigh
05JG,head,2,4,test,126,-40,CSminus_only
05JG,head,2,4,test,127,8,CSplus_UShigh
05JG,head,2,4,test,128,8,CSplus_UShigh
05JG,head,2,4,test,129,-20,CSplus_only
05JG,head,2,4,test,130,1,CSminus_UStest
05JG,head,2,4,test,131,-30,CSminus_USlow
05JG,head,2,4,test,132,-5,CSplus_UShigh
05JG,head,2,4,test,133,-10,CSminus_USlow
05JG,head,2,4,test,134,-10,CSminus_USlow
05JG,head,2,4,test,135,5,CSplus_UShigh
05JG,head,2,4,test,136,-10,CSplus_UStest
05JG,head,2,4,test,137,5,CSplus_UShigh
05JG,head,2,4,test,138,-20,CSplus_only
05JG,head,2,4,test,139,5,UStest_only
05JG,head,2,4,test,140,-30,CSminus_only
05JG,head,2,4,test,141,-30,CSminus_USlow
05JG,head,2,4,test,142,-20,CSminus_UStest
05JG,head,2,4,test,143,8,CSplus_UShigh
05JG,head,2,4,test,144,-5,CSminus_USlow
06RK,feet,1,1,baseline,1,-25,CSminus_only
06RK,feet,1,1,baseline,2,-20,CSminus_only
06RK,feet,1,1,baseline,3,-20,CSplus_only
06RK,feet,1,1,baseline,4,-25,CSminus_only
06RK,feet,1,1,baseline,5,-25,CSminus_only
06RK,feet,1,1,baseline,6,-30,CSplus_only
06RK,feet,1,1,baseline,7,-30,CSplus_only
06RK,feet,1,1,baseline,8,-30,CSplus_only
06RK,feet,1,1,baseline,9,-25,CSminus_only
06RK,feet,1,1,baseline,10,-30,CSplus_only
06RK,feet,1,2,acquisition,11,10,CSplus_UShigh
06RK,feet,1,2,acquisition,12,-10,CSminus_USlow
06RK,feet,1,2,acquisition,13,15,CSplus_UShigh
06RK,feet,1,2,acquisition,14,-10,CSminus_USlow
06RK,feet,1,2,acquisition,15,10,CSplus_UShigh
06RK,feet,1,2,acquisition,16,-20,CSminus_USlow
06RK,feet,1,2,acquisition,17,20,CSplus_UShigh
06RK,feet,1,2,acquisition,18,25,CSplus_UShigh
06RK,feet,1,2,acquisition,19,-10,CSminus_USlow
06RK,feet,1,2,acquisition,20,10,CSplus_UShigh
06RK,feet,1,2,acquisition,21,-15,CSminus_USlow
06RK,feet,1,2,acquisition,22,-15,CSminus_USlow
06RK,feet,1,2,acquisition,23,15,CSplus_UShigh
06RK,feet,1,2,acquisition,24,-10,CSminus_USlow
06RK,feet,1,2,acquisition,25,30,CSplus_UShigh
06RK,feet,1,2,acquisition,26,-20,CSminus_USlow
06RK,feet,1,2,acquisition,27,10,CSplus_UShigh
06RK,feet,1,2,acquisition,28,-20,CSminus_USlow
06RK,feet,1,2,acquisition,29,-15,CSminus_USlow
06RK,feet,1,2,acquisition,30,25,CSplus_UShigh
06RK,feet,1,2,acquisition,31,-20,CSminus_USlow
06RK,feet,1,2,acquisition,32,-20,CSminus_USlow
06RK,feet,1,2,acquisition,33,25,CSplus_UShigh
06RK,feet,1,2,acquisition,34,20,CSplus_UShigh
06RK,feet,1,3,test,35,-25,CSminus_only
06RK,feet,1,3,test,36,-10,CSminus_USlow
06RK,feet,1,3,test,37,10,CSplus_UShigh
06RK,feet,1,3,test,38,-10,CSminus_USlow
06RK,feet,1,3,test,39,-20,CSplus_only
06RK,feet,1,3,test,40,5,CSplus_UShigh
06RK,feet,1,3,test,41,20,CSplus_UShigh
06RK,feet,1,3,test,42,-5,UStest_only
06RK,feet,1,3,test,43,-10,CSplus_UStest
06RK,feet,1,3,test,44,-20,CSminus_USlow
06RK,feet,1,3,test,45,-20,CSplus_only
06RK,feet,1,3,test,46,-5,CSplus_UStest
06RK,feet,1,3,test,47,-10,CSminus_UStest
06RK,feet,1,3,test,48,15,CSplus_UShigh
06RK,feet,1,3,test,49,-20,CSminus_only
06RK,feet,1,3,test,50,-15,CSminus_UStest
06RK,feet,1,3,test,51,-20,CSminus_USlow
06RK,feet,1,3,test,52,-25,CSminus_USlow
06RK,feet,1,3,test,53,-10,CSplus_UStest
06RK,feet,1,3,test,54,15,CSplus_UShigh
06RK,feet,1,3,test,55,10,CSplus_UShigh
06RK,feet,1,3,test,56,-15,CSminus_UStest
06RK,feet,1,3,test,57,-10,CSplus_UStest
06RK,feet,1,3,test,58,-20,CSminus_USlow
06RK,feet,1,3,test,59,-15,CSminus_USlow
06RK,feet,1,3,test,60,-30,UStest_only
06RK,feet,1,3,test,61,-20,CSminus_UStest
06RK,feet,1,3,test,62,10,CSplus_UShigh
06RK,feet,1,3,test,63,-10,UStest_only
06RK,feet,1,3,test,64,-20,CSplus_only
06RK,feet,1,3,test,65,-20,CSminus_only
06RK,feet,1,3,test,66,-15,CSminus_USlow
06RK,feet,1,3,test,67,-10,CSplus_UShigh
06RK,feet,1,3,test,68,-20,CSminus_USlow
06RK,feet,1,3,test,69,20,CSplus_UShigh
06RK,feet,1,3,test,70,-20,CSminus_UStest
06RK,feet,1,3,test,71,-15,UStest_only
06RK,feet,1,3,test,72,-20,CSplus_UStest
06RK,feet,1,3,test,73,-25,CSminus_USlow
06RK,feet,1,3,test,74,5,CSplus_UShigh
06RK,feet,1,4,test,75,-30,CSplus_only
06RK,feet,1,4,test,76,5,UStest_only
06RK,feet,1,4,test,77,-10,CSminus_USlow
06RK,feet,1,4,test,78,-30,CSminus_only
06RK,feet,1,4,test,79,-20,CSminus_USlow
06RK,feet,1,4,test,80,-20,CSminus_USlow
06RK,feet,1,4,test,81,-30,CSplus_only
06RK,feet,1,4,test,82,20,CSplus_UShigh
06RK,feet,1,4,test,83,-25,CSminus_only
06RK,feet,1,4,test,84,15,UStest_only
06RK,feet,1,4,test,85,-20,CSminus_USlow
06RK,feet,1,4,test,86,30,CSplus_UShigh
06RK,feet,1,4,test,87,30,CSplus_UStest
06RK,feet,1,4,test,88,35,CSplus_UShigh
06RK,feet,1,4,test,89,30,UStest_only
06RK,feet,1,4,test,90,-20,CSminus_USlow
06RK,feet,1,4,test,91,5,CSminus_UStest
06RK,feet,1,4,test,92,-20,CSplus_only
06RK,feet,1,4,test,93,20,CSplus_UStest
06RK,feet,1,4,test,94,30,CSplus_UShigh
06RK,feet,1,4,test,95,40,CSplus_UShigh
06RK,feet,1,4,test,96,15,UStest_only
06RK,feet,1,4,test,97,10,CSminus_UStest
06RK,feet,1,4,test,98,20,CSplus_UStest
06RK,feet,1,4,test,99,-20,CSminus_USlow
